id_cliente,evadido,genero,es_adulto_mayor,tiene_pareja,tiene_dependientes,meses_en_empresa,servicio_telefonico,lineas_multiples,tipo_internet,internet.OnlineSecurity,respaldo_en_linea,proteccion_dispositivo,soporte_tecnico,tv_streaming,peliculas_streaming,tipo_contrato,facturacion_electronica,metodo_pago,cargo_mensual,cargo_total,cargo_diario,evadido_etiqueta,adulto_mayor
7209-JCUDS,1,Male,0,0,0,10,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,94.9,1048.85,3.1633333333333336,Sí,No
7216-EWTRS,1,Female,1,1,0,1,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.8,100.8,3.36,Sí,Sí
7216-KAOID,0,Male,0,1,1,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.5,798.2,0.65,No,No
7217-JYHOQ,0,Male,0,1,1,24,1,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,1,Credit card (automatic),70.3,1706.45,2.3433333333333333,No,No
7218-HKQFK,1,Male,0,1,0,2,1,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,94.2,167.5,3.14,Sí,No
7219-TLZHO,0,Female,0,1,1,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.85,62.9,0.6950000000000001,No,No
7225-CBZPL,0,Male,1,1,0,17,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.8,1563.9,3.1599999999999997,No,Sí
7225-IILWY,0,Male,0,1,1,68,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.75,1686.15,0.8583333333333333,No,No
7228-OMTPN,1,Male,0,0,0,4,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,88.45,370.65,2.9483333333333333,Sí,No
7228-PAQPD,0,Female,0,0,0,14,1,No,DSL,No,No,No,Yes,No,Yes,One year,0,Credit card (automatic),59.1,772.85,1.97,No,No
7233-DRTRF,0,Male,0,1,0,63,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,102.4,6444.05,3.4133333333333336,No,No
7233-IOQNP,0,Female,0,1,0,43,0,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),34.0,1505.35,1.1333333333333333,No,No
7233-PAHHL,0,Male,0,1,1,66,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Mailed check,84.0,5714.25,2.8,No,No
7234-FECYN,1,Female,1,0,0,8,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,101.35,780.5,3.378333333333333,Sí,Sí
7234-KMNRQ,0,Male,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.0,73.45,0.6333333333333333,No,No
7235-NXZCP,1,Male,1,0,0,2,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,74.85,156.4,2.4949999999999997,Sí,Sí
7239-HZZCX,1,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.75,19.75,0.6583333333333333,Sí,No
7240-ETPTR,1,Female,0,1,0,9,0,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,48.75,442.2,1.625,Sí,No
7240-FQLHE,1,Female,1,1,0,18,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),99.75,1836.25,3.325,Sí,Sí
7241-AJHFS,0,Male,0,0,0,32,1,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),87.65,2766.4,2.921666666666667,No,No
7242-EDTYC,0,Male,0,0,1,44,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.55,819.95,0.6516666666666667,No,No
7242-QZLXF,1,Male,0,0,1,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,25.3,25.3,0.8433333333333334,Sí,No
7243-LCGGZ,0,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.9,20.9,0.6966666666666667,No,No
7244-KXYZN,0,Female,0,0,0,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.45,527.35,0.6816666666666666,No,No
7244-QWYHG,0,Male,0,1,0,50,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,1,Bank transfer (automatic),44.45,2188.45,1.4816666666666667,No,No
7245-JMTTQ,0,Female,0,0,0,51,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,111.5,5703.25,3.716666666666667,No,No
7245-NIIWQ,0,Female,0,0,0,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.85,199.85,2.328333333333333,No,No
7246-ZGQDF,0,Female,0,0,1,1,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Electronic check,54.5,54.5,1.8166666666666667,No,No
7247-XOZPB,0,Male,0,1,0,53,1,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,0,Bank transfer (automatic),77.4,4155.95,2.58,No,No
7248-VZQLC,1,Female,1,0,0,47,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),85.2,3969.35,2.8400000000000003,Sí,Sí
7249-WBIYX,1,Male,0,1,0,10,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.6,813.85,2.853333333333333,Sí,No
7250-EQKIY,1,Female,0,1,1,1,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,50.45,50.45,1.6816666666666669,Sí,No
7251-LJBQN,0,Female,1,0,0,40,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),103.75,4188.4,3.4583333333333335,No,Sí
7251-XFOIL,0,Female,0,0,0,61,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Mailed check,89.2,5500.6,2.9733333333333336,No,No
7252-NTGSS,0,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.15,45.15,1.505,No,No
7253-UVNDW,1,Female,0,0,0,46,1,No,DSL,No,No,Yes,Yes,No,No,Two year,0,Credit card (automatic),54.35,2460.15,1.8116666666666668,Sí,No
7254-IQWOZ,1,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.65,69.65,2.3216666666666668,Sí,No
7255-SSFBC,0,Male,0,1,1,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),112.25,8041.65,3.7416666666666667,No,No
7266-GSSJX,0,Male,0,1,1,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,20.45,250.8,0.6816666666666666,No,No
7267-FRMJW,0,Female,0,1,1,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.1,486.05,0.67,No,No
7268-IGMFD,0,Male,1,0,0,18,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,0,Bank transfer (automatic),93.9,1743.9,3.1300000000000003,No,Sí
7268-WNTCP,0,Male,0,1,1,62,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.45,1297.35,0.6816666666666666,No,No
7269-JISCY,0,Female,0,0,0,55,1,No,DSL,No,No,No,No,No,No,One year,0,Bank transfer (automatic),45.05,2462.6,1.5016666666666665,No,No
7270-BDIOA,1,Female,0,0,0,22,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,1,Electronic check,90.0,1993.8,3.0,Sí,No
7271-AJDTL,0,Female,0,1,0,55,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),94.45,5073.1,3.1483333333333334,No,No
7272-QDCKA,0,Male,0,0,0,28,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,0,Electronic check,100.2,2688.45,3.3400000000000003,No,No
7273-TEFQD,1,Male,1,0,0,3,0,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Electronic check,41.15,132.2,1.3716666666666666,Sí,Sí
7274-CGTOD,0,Male,0,0,0,62,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),43.7,2618.3,1.4566666666666668,No,No
7274-RTAPZ,1,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,90.55,90.55,3.018333333333333,Sí,No
7277-KAMWT,0,Male,0,0,0,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.0,268.45,0.6666666666666666,No,No
7277-OZCGZ,0,Female,0,0,0,22,1,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,89.05,1886.25,2.9683333333333333,No,No
7278-CKDNC,0,Male,1,0,0,24,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,80.5,2088.45,2.683333333333333,No,Sí
7279-BUYWN,1,Female,1,0,0,41,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,113.2,4689.5,3.7733333333333334,Sí,Sí
7279-NMVJC,0,Female,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.9,323.15,0.6633333333333333,No,No
7284-BUYEC,0,Female,0,0,0,5,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),50.95,229.4,1.6983333333333335,No,No
7284-ZZLOH,0,Male,0,1,0,45,1,No,DSL,Yes,No,Yes,No,No,No,Two year,0,Credit card (automatic),53.3,2296.25,1.7766666666666666,No,No
7285-KLOTR,0,Female,0,1,0,12,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,0,Electronic check,78.85,876.75,2.628333333333333,No,No
7291-CDTMJ,0,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),19.65,19.65,0.6549999999999999,No,No
7293-LSCDV,0,Female,0,1,1,60,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),19.25,1103.25,0.6416666666666667,No,No
7294-TMAOP,1,Female,0,0,0,1,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,90.55,90.55,3.018333333333333,Sí,No
7295-JOMMD,1,Female,0,0,1,4,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),98.1,396.3,3.27,Sí,No
7296-PIXQY,0,Female,0,1,1,14,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,70.2,1046.5,2.3400000000000003,No,No
7297-DVYGA,0,Female,0,0,0,51,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),19.85,996.95,0.6616666666666667,No,No
7298-IZWLY,0,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.4,19.4,0.6466666666666666,No,No
7299-GNVPL,0,Female,0,1,1,23,1,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,0,Mailed check,84.4,1936.85,2.8133333333333335,No,No
7301-ABVAD,0,Female,0,0,0,72,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),86.6,6350.5,2.8866666666666663,No,No
7302-ZHMHP,0,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.15,19.15,0.6383333333333333,No,No
7305-ZWMAJ,0,Male,0,1,0,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.7,587.1,0.69,No,No
7306-YDSOI,0,Male,0,1,1,69,1,No,DSL,Yes,Yes,Yes,No,No,No,Two year,1,Bank transfer (automatic),59.75,4069.9,1.9916666666666667,No,No
7310-EGVHZ,0,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.2,20.2,0.6733333333333333,No,No
7311-MQJCH,0,Female,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,19.55,99.6,0.6516666666666667,No,No
7312-XSBAT,0,Male,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,49.75,49.75,1.6583333333333334,No,No
7314-OXENN,1,Male,0,0,0,2,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,82.0,184.65,2.7333333333333334,Sí,No
7315-WYOAW,0,Male,0,0,0,13,1,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,0,Electronic check,100.75,1313.25,3.3583333333333334,No,No
7317-GGVPB,1,Male,0,1,0,71,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),108.6,7690.9,3.6199999999999997,Sí,No
7318-EIVKO,0,Male,0,0,0,8,1,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,59.25,436.6,1.975,No,No
7319-VENRZ,0,Male,0,0,0,7,1,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,0,Bank transfer (automatic),64.3,445.95,2.143333333333333,No,No
7319-ZNRTR,0,Male,0,1,1,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,19.6,411.15,0.6533333333333334,No,No
7321-KKSDU,0,Male,0,0,1,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.5,696.8,0.6833333333333333,No,No
7321-PKUYW,1,Female,0,0,0,11,1,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,0,Electronic check,90.15,987.95,3.0050000000000003,Sí,No
7321-VGNKU,0,Female,0,1,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.35,120.25,2.3449999999999998,No,No
7321-ZNSLA,0,Male,0,1,1,13,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Mailed check,40.55,590.35,1.3516666666666666,No,No
7322-OCWHC,0,Male,1,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),93.05,6735.05,3.1016666666666666,No,Sí
7325-ENZFI,0,Female,0,0,0,39,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),40.3,1630.4,1.3433333333333333,No,No
7326-RIGQZ,0,Male,0,1,1,6,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.8,377.85,2.3266666666666667,No,No
7328-OWMOM,0,Female,0,0,1,31,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.1,589.25,0.67,No,No
7328-ZJAJO,0,Female,0,1,1,59,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.5,1222.65,0.65,No,No
7330-WZLNC,1,Female,0,0,0,5,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,90.8,455.5,3.0266666666666664,Sí,No
7336-RLLRH,0,Male,0,1,0,27,1,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Mailed check,80.85,2204.35,2.695,No,No
7337-CINUD,0,Female,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.5,159.35,0.65,No,No
7338-ERIVA,0,Male,0,0,1,39,0,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,0,Bank transfer (automatic),45.05,1790.6,1.5016666666666665,No,No
7339-POGZN,0,Female,0,0,0,4,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,50.7,214.55,1.6900000000000002,No,No
7340-KEFQE,0,Female,0,1,1,51,0,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,0,Bank transfer (automatic),34.2,1782.0,1.1400000000000001,No,No
7341-LXCAF,1,Male,0,1,0,4,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.65,301.4,2.4883333333333337,Sí,No
7343-EOBEU,0,Male,0,1,0,3,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,23.6,89.05,0.7866666666666667,No,No
7346-MEDWM,0,Female,0,0,0,59,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,83.25,4949.1,2.775,No,No
7349-ALMUX,0,Male,0,0,0,37,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),65.6,2313.8,2.1866666666666665,No,No
7351-KYHQH,0,Female,1,0,0,7,1,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,64.95,493.65,2.165,No,Sí
7351-MHQVU,0,Female,0,0,0,6,0,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,0,Credit card (automatic),50.95,307.6,1.6983333333333335,No,No
7353-YOWFP,0,Female,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.25,129.15,0.675,No,No
7354-OIJLX,0,Male,0,0,0,9,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,75.85,724.65,2.5283333333333333,No,No
7356-AYNJP,0,Female,0,0,0,4,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,23.9,97.5,0.7966666666666666,No,No
7356-IWLFW,0,Male,0,1,1,46,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.0,3769.7,2.6666666666666665,No,No
7359-PTSXY,1,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,45.75,45.75,1.525,Sí,No
7359-SSBJK,1,Female,1,0,0,64,1,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,1,Credit card (automatic),70.2,4481.0,2.3400000000000003,Sí,Sí
7359-WWYJV,0,Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),114.45,8375.05,3.815,No,No
7361-YPXFS,0,Female,1,0,0,28,1,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,0,Bank transfer (automatic),64.45,1867.6,2.1483333333333334,No,Sí
7363-QTBIW,0,Female,0,1,0,9,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.75,769.1,2.658333333333333,No,No
7365-BVCJH,0,Male,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,24.4,24.4,0.8133333333333332,No,No
7369-TRPFD,0,Male,0,0,0,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,18.8,279.2,0.6266666666666667,No,No
7375-WMVMT,0,Male,1,1,0,71,1,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,1,Credit card (automatic),95.5,6707.15,3.183333333333333,No,Sí
7377-DMMRI,1,Male,0,0,0,2,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,47.8,92.45,1.5933333333333333,Sí,No
7379-FNIUJ,0,Male,0,0,0,2,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,100.2,198.5,3.3400000000000003,No,No
7379-POKDZ,1,Male,0,1,0,3,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.3,208.85,2.3433333333333333,Sí,No
7382-DFJTU,0,Male,0,0,0,18,1,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Credit card (automatic),55.2,1058.1,1.84,No,No
7384-GHBPI,1,Male,0,1,0,3,0,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,35.15,99.75,1.1716666666666666,Sí,No
7389-KBFIT,0,Female,0,1,1,2,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,30.25,63.75,1.0083333333333333,No,No
7392-YYPYJ,0,Male,0,0,0,22,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.65,2415.95,3.355,No,No
7394-FKDNK,1,Female,0,1,0,9,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,89.45,853.1,2.981666666666667,Sí,No
7394-LWLYN,0,Female,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.15,123.8,2.3383333333333334,No,No
7395-IGJOS,1,Male,1,1,0,17,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),81.5,1329.2,2.716666666666667,Sí,Sí
7395-XWZOY,0,Male,0,0,0,20,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,1,Credit card (automatic),55.0,1165.55,1.8333333333333333,No,No
7396-VJUZB,0,Male,0,1,1,4,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.25,155.35,1.5083333333333333,No,No
7398-HPYZQ,0,Male,0,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),90.55,6404.0,3.018333333333333,No,No
7398-LXGYX,0,Male,0,1,0,44,1,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Credit card (automatic),84.8,3626.35,2.8266666666666667,No,No
7398-SKNQZ,0,Female,0,1,0,3,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,94.9,273.2,3.1633333333333336,No,No
7399-QHBJS,0,Female,0,1,1,72,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Credit card (automatic),66.75,4760.3,2.225,No,No
7401-JIXNM,0,Female,0,1,1,54,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),91.3,4965.0,3.0433333333333334,No,No
7401-RUBNK,0,Female,0,1,0,18,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,74.8,1438.05,2.493333333333333,No,No
7402-EYFXX,0,Male,1,0,0,26,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,93.6,2404.1,3.1199999999999997,No,Sí
7402-PWYJJ,0,Female,0,1,0,53,1,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,1,Electronic check,91.15,4862.5,3.0383333333333336,No,No
7404-JLKQG,0,Female,0,0,0,3,1,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,0,Electronic check,57.55,161.45,1.9183333333333332,No,No
7407-SUJIZ,0,Male,0,0,0,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.6,541.5,0.6866666666666668,No,No
7408-OFWXJ,0,Female,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.8,6510.45,2.993333333333333,No,No
7409-JURKQ,0,Female,0,1,0,53,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),111.8,5809.75,3.7266666666666666,No,No
7409-KIUTL,1,Female,1,0,1,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,71.0,71.0,2.3666666666666667,Sí,Sí
7410-KTVFV,1,Male,0,1,0,18,1,No,DSL,No,No,Yes,No,No,No,Month-to-month,1,Mailed check,49.55,878.35,1.6516666666666666,Sí,No
7410-OIEDU,0,Male,0,0,0,10,1,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,1,Mailed check,79.85,887.35,2.6616666666666666,No,No
7410-YTJIK,1,Female,0,0,0,7,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,75.45,480.75,2.515,Sí,No
7416-CKTEP,0,Female,0,1,0,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.6,1134.25,0.6533333333333334,No,No
7421-ZLUPA,0,Female,0,0,0,8,0,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,29.25,226.95,0.975,No,No
